"X","Y","Species","Diam","Field","PLOT","Growth.mm.yr"
"1475893.47","4454118.838","ARUN","1.2","2","8","8.98"
"1475893.713","4454119.156","QUSU","0.8","2","8","0.58"
"1475893.955","4454119.474","QUSU","0.6","2","8","1.28"
"1475894.197","4454119.793","QUSU","1.6","2","8","2.33"
"1475894.439","4454120.111","ARUN","1.6","2","8","5.83"
"1475894.682","4454120.429","ARUN","2.1","2","8","6.88"
"1475894.924","4454120.748","ARUN","2.1","2","8","4.78"
"1475892.91","4454118.762","ARUN","1.1","2","8","1.98"
"1475893.152","4454119.08","QUSU","1","2","8","1.28"
"1475893.394","4454119.398","QUSU","1","2","8","1.63"
"1475893.637","4454119.717","ARUN","1.9","2","8","6.18"
"1475893.879","4454120.035","ARUN","1.8","2","8","5.13"
"1475894.121","4454120.353","QUSU","1.2","2","8","1.63"
"1475894.363","4454120.672","QUSU","0.9","2","8","0.93"
"1475894.606","4454120.99","ARUN","2.2","2","8","5.83"
"1475892.591","4454119.004","QUSU","2.7","2","8","3.73"
"1475892.834","4454119.322","ARUN","1.6","2","8","4.08"
"1475893.076","4454119.641","QUSU","1","2","8","2.33"
"1475893.318","4454119.959","QUSU","0.8","2","8","0.93"
"1475893.56","4454120.277","QUSU","0.9","2","8","0.93"
"1475893.803","4454120.596","ARUN","1.4","2","8","4.43"
"1475894.045","4454120.914","ARUN","1.2","2","8","3.73"
"1475894.287","4454121.232","QUSU","1.3","2","8","1.98"
"1475892.273","4454119.246","QUSU","2.1","2","8","2.68"
"1475892.515","4454119.565","QUSU","0.7","2","8","1.28"
"1475892.758","4454119.883","ARUN","1.5","2","8","6.88"
"1475893","4454120.201","ARUN","1.8","2","8","3.73"
"1475893.242","4454120.52","ARUN","1.7","2","8","1.98"
"1475893.484","4454120.838","QUSU","0.8","2","8","1.63"
"1475893.727","4454121.156","ARUN","1.8","2","8","4.78"
"1475893.969","4454121.474","ARUN","2.1","2","8","5.13"
"1475891.955","4454119.489","ARUN","1.9","2","8","3.73"
"1475892.197","4454119.807","QUSU","1.6","2","8","1.67"
"1475892.439","4454120.125","QUSU","0.8","2","8","0.93"
"1475892.682","4454120.444","ARUN","1.3","2","8","3.38"
"1475892.924","4454120.762","ARUN","1.8","2","8","5.13"
"1475893.166","4454121.08","QUSU","0.8","2","8","0.93"
"1475893.408","4454121.398","QUSU","2.4","2","8","2.68"
"1475893.651","4454121.717","QUSU","0.7","2","8","0.93"
"1475891.637","4454119.731","QUSU","0.6","2","8","1.67"
"1475891.879","4454120.049","ARUN","0.7","2","8","1.28"
"1475892.121","4454120.367","ARUN","1.6","2","8","6.53"
"1475892.363","4454120.686","ARUN","2.3","2","8","5.48"
"1475892.606","4454121.004","QUSU","0.9","2","8","0.93"
"1475892.848","4454121.322","ARUN","2.2","2","8","4.08"
"1475893.09","4454121.641","QUSU","0.6","2","8","1.98"
"1475893.332","4454121.959","ARUN","2.5","2","8","6.18"
"1475891.318","4454119.973","ARUN","2.1","2","8","4.78"
"1475891.561","4454120.291","QUSU","0.6","2","8","0.67"
"1475891.803","4454120.61","ARUN","2","2","8","6.18"
"1475892.045","4454120.928","QUSU","1.3","2","8","1.28"
"1475892.287","4454121.246","ARUN","1.8","2","8","7.93"
"1475892.53","4454121.565","ARUN","1.6","2","8","4.78"
"1475892.772","4454121.883","ARUN","2.9","2","8","7.23"
"1475893.014","4454122.201","QUSU","2","2","8","4.08"
"1475896.729","4454115.855","QUIL","2.3","2","9","7.93"
"1475896.971","4454116.173","FROR","2.4","2","9","3.38"
"1475897.214","4454116.491","QUSU","2.1","2","9","1.98"
"1475897.456","4454116.809","QUIL","2.7","2","9","5.48"
"1475897.698","4454117.128","PILE","0.6","2","9","0.23"
"1475897.941","4454117.446","QUSU","3","2","9","7.93"
"1475898.183","4454117.764","QUSU","1.7","2","9","1.28"
"1475898.425","4454118.083","QUIL","2.2","2","9","6.18"
"1475896.411","4454116.097","PILE","0.6","2","9","0.58"
"1475896.653","4454116.415","PILE","0.3","2","9","0.07"
"1475896.895","4454116.733","PIPE","2.3","2","9","8.63"
"1475897.138","4454117.052","PIPE","2.9","2","9","12.48"
"1475897.38","4454117.37","PILE","0.4","2","9","0.93"
"1475897.622","4454117.688","FROR","1.1","2","9","2.33"
"1475897.865","4454118.007","FROR","1.7","2","9","0.93"
"1475898.107","4454118.325","ARUN","2","2","9","7.23"
"1475896.093","4454116.339","PIPE","2.7","2","9","13.53"
"1475896.335","4454116.657","QUSU","1.6","2","9","1.63"
"1475896.577","4454116.976","ARUN","1.9","2","9","6.88"
"1475896.819","4454117.294","PIPE","2.5","2","9","10.73"
"1475897.062","4454117.612","FROR","1","2","9","1.63"
"1475897.304","4454117.931","QUIL","1.4","2","9","3.38"
"1475897.546","4454118.249","PIPE","2.5","2","9","14.23"
"1475897.789","4454118.567","QUSU","2.3","2","9","2.33"
"1475895.774","4454116.581","QUSU","1.6","2","9","1.98"
"1475896.017","4454116.9","QUSU","1.4","2","9","2.68"
"1475896.259","4454117.218","PILE","0.6","2","9","0.23"
"1475896.501","4454117.536","QUSU","1.4","2","9","2.33"
"1475896.743","4454117.855","QUIL","1.9","2","9","4.08"
"1475896.986","4454118.173","PILE","0.2","2","9","0.23"
"1475897.228","4454118.491","QUIL","1.4","2","9","3.73"
"1475897.47","4454118.809","PIPE","2.9","2","9","14.58"
"1475895.456","4454116.824","FROR","2.5","2","9","1.63"
"1475895.698","4454117.142","ARUN","2.1","2","9","4.08"
"1475895.941","4454117.46","FROR","1.3","2","9","1.98"
"1475896.183","4454117.778","FROR","1.1","2","9","0.93"
"1475896.425","4454118.097","ARUN","1.4","2","9","3.38"
"1475896.667","4454118.415","PIPE","2.4","2","9","14.23"
"1475896.91","4454118.733","QUSU","1.2","2","9","2.33"
"1475897.152","4454119.052","PILE","0.7","2","9","0.58"
"1475895.138","4454117.066","FROR","1.9","2","9","1.98"
"1475895.38","4454117.384","ARUN","1.6","2","9","5.83"
"1475895.622","4454117.702","PILE","0.8","2","9","0.23"
"1475895.865","4454118.021","QUSU","1.3","2","9","5.83"
"1475896.107","4454118.339","PIPE","2.9","2","9","11.43"
"1475896.349","4454118.657","ARUN","2.2","2","9","2.68"
"1475896.591","4454118.976","QUIL","1.3","2","9","2.33"
"1475896.834","4454119.294","ARUN","2","2","9","6.53"
"1475894.819","4454117.308","PILE","0.4","2","9","0.23"
"1475895.062","4454117.626","FROR","2.7","2","9","2.68"
"1475895.304","4454117.945","ARUN","2.3","2","9","6.88"
"1475895.546","4454118.263","QUIL","1.8","2","9","3.73"
"1475895.789","4454118.581","QUIL","1.3","2","9","3.38"
"1475896.031","4454118.9","QUSU","1.5","2","9","1.67"
"1475896.273","4454119.218","PILE","0.6","2","9","0.23"
"1475896.515","4454119.536","PIPE","3.3","2","9","17.38"
"1475894.501","4454117.55","QUIL","2.1","2","9","3.73"
"1475894.743","4454117.869","QUIL","1.2","2","9","4.43"
"1475894.986","4454118.187","PIPE","3.5","2","9","17.73"
"1475895.228","4454118.505","PIPE","3.2","2","9","14.58"
"1475895.47","4454118.824","ARUN","1.9","2","9","10.38"
"1475895.713","4454119.142","ARUN","2.1","2","9","9.68"
"1475895.955","4454119.46","FROR","1.8","2","9","4.78"
"1475896.197","4454119.778","PILE","0.6","2","9","0.93"
"1475899.912","4454113.432","QUPU","1.9","2","10","9.33"
"1475900.154","4454113.75","QUPU","1","2","10","7.23"
"1475900.397","4454114.068","QUPU","1.4","2","10","7.93"
"1475900.639","4454114.387","QUPU","0.9","2","10","7.58"
"1475900.881","4454114.705","QUPU","0.8","2","10","3.38"
"1475901.123","4454115.023","QUPU","1.4","2","10","10.38"
"1475901.366","4454115.342","QUPU","0.9","2","10","5.13"
"1475901.608","4454115.66","QUPU","0.9","2","10","3.73"
"1475899.594","4454113.674","QUPU","0.9","2","10","4.78"
"1475899.836","4454113.992","QUPU","1.1","2","10","4.43"
"1475900.078","4454114.311","QUPU","1.3","2","10","6.53"
"1475900.321","4454114.629","QUPU","1.4","2","10","6.88"
"1475900.563","4454114.947","QUPU","1.3","2","10","2.33"
"1475900.805","4454115.266","QUPU","1.5","2","10","8.28"
"1475901.047","4454115.584","QUPU","0.8","2","10","7.58"
"1475901.29","4454115.902","QUPU","0.6","2","10","7.93"
"1475899.276","4454113.916","QUPU","1.9","2","10","6.53"
"1475899.518","4454114.235","QUPU","1.5","2","10","3.03"
"1475899.76","4454114.553","QUPU","1","2","10","4.08"
"1475900.002","4454114.871","QUPU","1.7","2","10","5.83"
"1475900.245","4454115.189","QUPU","1.3","2","10","5.48"
"1475900.487","4454115.508","QUPU","1.2","2","10","5.48"
"1475900.729","4454115.826","QUPU","1","2","10","2.33"
"1475900.971","4454116.144","QUPU","1.9","2","10","8.98"
"1475898.957","4454114.159","QUPU","1.4","2","10","6.18"
"1475899.2","4454114.477","QUPU","1.6","2","10","4.78"
"1475899.442","4454114.795","QUPU","0.7","2","10","1.98"
"1475899.684","4454115.113","QUPU","0.9","2","10","4.43"
"1475899.926","4454115.432","QUPU","1.5","2","10","4.43"
"1475900.169","4454115.75","QUPU","0.5","2","10","1.98"
"1475900.411","4454116.068","QUPU","0.9","2","10","6.18"
"1475900.653","4454116.387","QUPU","0.4","2","10","1.98"
"1475898.639","4454114.401","QUPU","1.9","2","10","6.18"
"1475898.881","4454114.719","QUPU","1.6","2","10","3.38"
"1475899.123","4454115.037","QUPU","1.1","2","10","4.08"
"1475899.366","4454115.356","QUPU","1.5","2","10","3.73"
"1475899.608","4454115.674","QUPU","1.5","2","10","0.07"
"1475899.85","4454115.992","QUPU","1.4","2","10","3.03"
"1475900.093","4454116.311","QUPU","1.3","2","10","8.28"
"1475900.335","4454116.629","QUPU","0.9","2","10","7.58"
"1475898.321","4454114.643","QUPU","1.8","2","10","5.13"
"1475898.563","4454114.961","QUPU","1.5","2","10","3.03"
"1475898.805","4454115.28","QUPU","0.8","2","10","1.63"
"1475899.047","4454115.598","QUPU","1.4","2","10","6.18"
"1475899.29","4454115.916","QUPU","1.4","2","10","5.13"
"1475899.532","4454116.235","QUPU","1.2","2","10","0.33"
"1475899.774","4454116.553","QUPU","1.2","2","10","5.13"
"1475900.017","4454116.871","QUPU","1.5","2","10","8.28"
"1475898.002","4454114.885","QUPU","1.7","2","10","0.93"
"1475898.245","4454115.204","QUPU","1","2","10","1.98"
"1475898.487","4454115.522","QUPU","1.5","2","10","3.38"
"1475898.729","4454115.84","QUPU","0.5","2","10","6.18"
"1475898.971","4454116.159","QUPU","0.5","2","10","0.93"
"1475899.214","4454116.477","QUPU","1.5","2","10","3.38"
"1475899.456","4454116.795","QUPU","1.1","2","10","2.33"
"1475899.698","4454117.113","QUPU","1","2","10","5.83"
"1475897.684","4454115.128","QUPU","1.8","2","10","3.73"
"1475897.926","4454115.446","QUPU","2.3","2","10","4.78"
"1475898.169","4454115.764","QUPU","1.1","2","10","4.43"
"1475898.411","4454116.083","QUPU","0.6","2","10","0.00"
"1475898.653","4454116.401","QUPU","0.7","2","10","1.63"
"1475898.895","4454116.719","QUPU","1.4","2","10","6.18"
"1475899.138","4454117.037","QUPU","0.9","2","10","1.33"
"1475899.38","4454117.356","QUPU","1.4","2","10","3.73"
"1475884.758","4454119.94","PIPE","3.2","2","11","6.53"
"1475885","4454120.258","PIPE","2.9","2","11","10.38"
"1475885.242","4454120.576","PIPE","2.9","2","11","9.33"
"1475885.485","4454120.895","PIPE","3.5","2","11","6.18"
"1475885.727","4454121.213","PIPE","3.1","2","11","11.43"
"1475885.969","4454121.531","PIPE","2.9","2","11","10.03"
"1475886.211","4454121.85","PIPE","2.6","2","11","14.58"
"1475886.454","4454122.168","PIPE","3.5","2","11","13.88"
"1475884.439","4454120.182","PIPE","3.2","2","11","9.33"
"1475884.682","4454120.5","PIPE","2.9","2","11","9.33"
"1475884.924","4454120.819","PIPE","3.1","2","11","6.88"
"1475885.166","4454121.137","PIPE","4.1","2","11","4.43"
"1475885.409","4454121.455","PIPE","2.8","2","11","5.13"
"1475885.651","4454121.774","PIPE","2.4","2","11","5.48"
"1475885.893","4454122.092","PIPE","2.6","2","11","5.48"
"1475886.135","4454122.41","PIPE","3.6","2","11","12.48"
"1475884.121","4454120.424","PIPE","2.6","2","11","8.63"
"1475884.363","4454120.743","PIPE","3.4","2","11","4.08"
"1475884.606","4454121.061","PIPE","2.9","2","11","8.98"
"1475884.848","4454121.379","PIPE","2","2","11","3.38"
"1475885.09","4454121.698","PIPE","3","2","11","8.63"
"1475885.332","4454122.016","PIPE","2.5","2","11","7.58"
"1475885.575","4454122.334","PIPE","3.4","2","11","8.28"
"1475885.817","4454122.652","PIPE","3.2","2","11","14.93"
"1475883.803","4454120.667","PIPE","3.8","2","11","10.38"
"1475884.045","4454120.985","PIPE","2.6","2","11","7.23"
"1475884.287","4454121.303","PIPE","1.9","2","11","5.13"
"1475884.53","4454121.622","PIPE","2.9","2","11","4.78"
"1475884.772","4454121.94","PIPE","2.8","2","11","6.18"
"1475885.014","4454122.258","PIPE","2.2","2","11","5.67"
"1475885.256","4454122.576","PIPE","2.6","2","11","5.13"
"1475885.499","4454122.895","PIPE","2.6","2","11","13.88"
"1475883.485","4454120.909","PIPE","3.4","2","11","10.03"
"1475883.727","4454121.227","PIPE","2.9","2","11","7.23"
"1475883.969","4454121.546","PIPE","2.2","2","11","4.78"
"1475884.211","4454121.864","PIPE","1.3","2","11","10.03"
"1475884.454","4454122.182","PIPE","2.1","2","11","6.88"
"1475884.696","4454122.5","PIPE","2.5","2","11","10.03"
"1475884.938","4454122.819","PIPE","2.5","2","11","8.63"
"1475885.18","4454123.137","PIPE","1.6","2","11","4.00"
"1475883.166","4454121.151","PIPE","3","2","11","15.98"
"1475883.409","4454121.47","PIPE","3.8","2","11","2.68"
"1475883.651","4454121.788","PIPE","2.5","2","11","6.53"
"1475883.893","4454122.106","PIPE","3.4","2","11","10.03"
"1475884.135","4454122.424","PIPE","2.1","2","11","8.63"
"1475884.378","4454122.743","PIPE","2.2","2","11","9.33"
"1475884.62","4454123.061","PIPE","2.7","2","11","11.43"
"1475884.862","4454123.379","PIPE","3.5","2","11","16.68"
"1475882.848","4454121.393","PIPE","3.8","2","11","11.08"
"1475883.09","4454121.712","PIPE","3.5","2","11","6.53"
"1475883.333","4454122.03","PIPE","3.2","2","11","7.58"
"1475883.575","4454122.348","PIPE","2.5","2","11","5.83"
"1475883.817","4454122.667","PIPE","2.8","2","11","9.33"
"1475884.059","4454122.985","PIPE","3.4","2","11","13.18"
"1475884.302","4454123.303","PIPE","2.8","2","11","8.28"
"1475884.544","4454123.622","PIPE","2.6","2","11","12.83"
"1475882.53","4454121.636","PIPE","4.6","2","11","21.93"
"1475882.772","4454121.954","PIPE","3.7","2","11","20.18"
"1475883.014","4454122.272","PIPE","1.8","2","11","3.67"
"1475883.256","4454122.591","PIPE","2.9","2","11","19.13"
"1475883.499","4454122.909","PIPE","3.8","2","11","24.03"
"1475883.741","4454123.227","PIPE","3.4","2","11","21.23"
"1475883.983","4454123.546","PIPE","2.7","2","11","12.13"
"1475884.226","4454123.864","PIPE","3.4","2","11","21.58"
"1475887.941","4454117.517","PIPA","1.4","2","12","19.83"
"1475888.183","4454117.835","PIPA","2.9","2","12","11.78"
"1475888.425","4454118.154","FROR","1.6","2","12","1.98"
"1475888.667","4454118.472","FROR","2","2","12","2.68"
"1475888.91","4454118.79","PIPA","3.8","2","12","14.93"
"1475889.152","4454119.109","PIPA","3.2","2","12","12.13"
"1475889.394","4454119.427","FROR","1.5","2","12","1.00"
"1475889.637","4454119.745","PIPA","3.2","2","12","11.78"
"1475887.622","4454117.759","FROR","1.6","2","12","1.98"
"1475887.865","4454118.078","PIPA","1.8","2","12","5.13"
"1475888.107","4454118.396","FROR","1.4","2","12","0.93"
"1475888.349","4454118.714","FROR","1","2","12","1.28"
"1475888.591","4454119.033","PIPA","3","2","12","11.08"
"1475888.834","4454119.351","FROR","1.1","2","12","0.33"
"1475889.076","4454119.669","FROR","1.9","2","12","3.03"
"1475889.318","4454119.987","PIPA","2.7","2","12","9.33"
"1475887.304","4454118.002","FROR","1.8","2","12","2.33"
"1475887.546","4454118.32","FROR","1.5","2","12","1.98"
"1475887.789","4454118.638","PIPA","2.2","2","12","8.28"
"1475888.031","4454118.957","PIPA","2.4","2","12","9.33"
"1475888.273","4454119.275","PIPA","1.7","2","12","4.33"
"1475888.515","4454119.593","FROR","1","2","12","0.58"
"1475888.758","4454119.911","PIPA","3.5","2","12","12.48"
"1475889","4454120.23","FROR","1.8","2","12","1.28"
"1475886.986","4454118.244","FROR","1.7","2","12","4.78"
"1475887.228","4454118.562","PIPA","2.3","2","12","13.88"
"1475887.47","4454118.881","PIPA","3.1","2","12","12.13"
"1475887.713","4454119.199","PIPA","2.3","2","12","6.88"
"1475887.955","4454119.517","FROR","1.6","2","12","1.63"
"1475888.197","4454119.835","FROR","1.6","2","12","1.63"
"1475888.439","4454120.154","PIPA","2.9","2","12","11.08"
"1475888.682","4454120.472","PIPA","3.3","2","12","14.23"
"1475886.667","4454118.486","FROR","1.7","2","12","1.28"
"1475886.91","4454118.804","FROR","1.6","2","12","2.68"
"1475887.152","4454119.123","FROR","1.6","2","12","1.63"
"1475887.394","4454119.441","FROR","1.4","2","12","0.58"
"1475887.637","4454119.759","PIPA","2","2","12","6.18"
"1475887.879","4454120.078","FROR","1.1","2","12","0.67"
"1475888.121","4454120.396","PIPA","2.5","2","12","7.58"
"1475888.363","4454120.714","FROR","1.6","2","12","1.98"
"1475886.349","4454118.728","PIPA","3","2","12","0.00"
"1475886.591","4454119.047","FROR","1.6","2","12","2.33"
"1475886.834","4454119.365","PIPA","2.5","2","12","9.68"
"1475887.076","4454119.683","FROR","1.7","2","12","2.68"
"1475887.318","4454120.002","PIPA","1.4","2","12","10.67"
"1475887.561","4454120.32","FROR","0.9","2","12","0.33"
"1475887.803","4454120.638","PIPA","2.3","2","12","8.63"
"1475888.045","4454120.957","PIPA","2.3","2","12","13.18"
"1475886.031","4454118.971","PIPA","5.6","2","12","10.03"
"1475886.273","4454119.289","PIPA","2.1","2","12","6.53"
"1475886.515","4454119.607","PIPA","3","2","12","15.63"
"1475886.758","4454119.926","PIPA","2.8","2","12","9.68"
"1475887","4454120.244","FROR","1.3","2","12","0.00"
"1475887.242","4454120.562","FROR","1","2","12","0.00"
"1475887.485","4454120.88","FROR","1.4","2","12","0.93"
"1475887.727","4454121.199","FROR","1.9","2","12","3.73"
"1475885.713","4454119.213","PIPA","3.6","2","12","11.78"
"1475885.955","4454119.531","FROR","1.6","2","12","4.08"
"1475886.197","4454119.85","FROR","1.4","2","12","0.93"
"1475886.439","4454120.168","FROR","1.6","2","12","2.33"
"1475886.682","4454120.486","PIPA","2.4","2","12","9.68"
"1475886.924","4454120.804","PIPA","2.7","2","12","6.53"
"1475887.166","4454121.123","PIPA","2.6","2","12","10.73"
"1475887.409","4454121.441","FROR","2","2","12","4.08"
"1475891.124","4454115.094","PIPA","4.2","2","13","19.83"
"1475891.366","4454115.413","PIPA","3.2","2","13","7.58"
"1475891.608","4454115.731","PIPA","2.8","2","13","8.28"
"1475891.85","4454116.049","PIPA","3.6","2","13","11.43"
"1475892.093","4454116.368","PIPA","3.1","2","13","13.88"
"1475892.335","4454116.686","PIPA","2.8","2","13","9.68"
"1475892.577","4454117.004","PIPA","3.4","2","13","12.83"
"1475892.819","4454117.322","PIPA","3.4","2","13","15.98"
"1475890.805","4454115.337","PIPA","3.7","2","13","17.73"
"1475891.048","4454115.655","PIPA","3.5","2","13","12.13"
"1475891.29","4454115.973","PIPA","2","2","13","1.98"
"1475891.532","4454116.292","PIPA","2.2","2","13","0.00"
"1475891.774","4454116.61","PIPA","2.7","2","13","6.53"
"1475892.017","4454116.928","PIPA","2.3","2","13","5.48"
"1475892.259","4454117.246","PIPA","2.4","2","13","5.83"
"1475892.501","4454117.565","PIPA","2.8","2","13","12.13"
"1475890.487","4454115.579","PIPA","3.9","2","13","14.58"
"1475890.729","4454115.897","PIPA","2.9","2","13","5.33"
"1475890.971","4454116.215","PIPA","2.3","2","13","0.00"
"1475891.214","4454116.534","PIPA","2.4","2","13","4.08"
"1475891.456","4454116.852","PIPA","2.1","2","13","3.38"
"1475891.698","4454117.17","PIPA","2.2","2","13","3.38"
"1475891.941","4454117.489","PIPA","2.6","2","13","4.78"
"1475892.183","4454117.807","PIPA","3","2","13","11.78"
"1475890.169","4454115.821","PIPA","2.2","2","13","4.78"
"1475890.411","4454116.139","PIPA","3","2","13","7.23"
"1475890.653","4454116.458","PIPA","2.2","2","13","0.00"
"1475890.895","4454116.776","PIPA","2.8","2","13","0.00"
"1475891.138","4454117.094","PIPA","1.9","2","13","3.38"
"1475891.38","4454117.413","PIPA","2.5","2","13","2.68"
"1475891.622","4454117.731","PIPA","2.9","2","13","6.88"
"1475891.865","4454118.049","PIPA","3.5","2","13","5.83"
"1475889.85","4454116.063","PIPA","3.5","2","13","11.78"
"1475890.093","4454116.382","PIPA","2.4","2","13","5.13"
